location,hour,minute,flow,speed,maxspeed
0462,15,48,3300,124,124
0462,15,50,3960,120,120
0462,15,52,3180,119,119
0462,15,54,4920,111,111
0462,15,56,3660,118,118
0462,15,58,3540,121,121
0462,16,0,3780,122,122
0462,16,2,4980,114,114
0462,16,4,4140,114,114
0462,16,6,4920,117,117
0462,16,8,4740,119,119
0462,16,10,3480,117,117
0462,16,12,3780,116,116
0462,16,14,4080,116,116
0462,16,16,4500,115,115
0462,16,18,4020,116,116
0462,16,20,4320,112,112
0462,16,22,4020,117,117
0462,16,24,5220,112,112
0462,16,26,4260,116,116
0462,16,28,3300,114,114
0462,16,30,3480,115,115
0462,16,32,4680,112,112
0462,16,34,5460,114,114
0462,16,36,4260,114,114
0462,16,38,4020,117,117
0462,16,40,3960,116,116
0462,16,42,4440,118,118
0462,16,44,3420,118,118
0462,16,46,4200,120,120
0462,16,48,5220,116,116
0462,16,50,3900,118,118
0462,16,52,5400,112,112
0462,16,54,4800,118,118
0462,16,56,4980,116,116
0462,16,58,4500,117,117
0462,17,0,5100,112,112
0462,17,2,4140,117,117
0462,17,4,5160,116,116
0462,17,6,3900,118,118
0462,17,8,5400,117,117
0462,17,10,4080,118,118
0462,17,12,5160,115,115
0462,17,14,4500,114,114
0462,17,16,4560,119,119
0462,17,18,4020,120,120
0462,17,20,4920,114,114
0462,17,22,4680,117,117
0462,17,24,4920,114,114
0462,17,26,5280,116,116
0462,17,28,3720,116,116
0462,17,30,5040,116,116
0462,17,32,4020,117,117
0462,17,34,4320,116,116
0462,17,36,4680,115,115
0462,17,38,4200,116,116
0462,17,40,4860,119,119
0462,17,42,4620,114,114
0462,17,44,5160,110,110
0462,17,46,4920,118,118
0462,17,48,4860,116,116
0462,17,50,4200,116,116
0462,17,52,4320,116,116
0462,17,54,3120,125,125
0462,17,56,5400,114,114
0462,17,58,3900,120,120
0462,18,0,3900,120,120
0462,18,2,4140,117,117
0462,18,4,3960,117,117
0462,18,6,4680,114,114
0462,18,8,4020,116,116
0462,18,10,4320,115,115
0462,18,12,4680,114,114
0462,18,14,3600,119,119
0462,18,16,3660,116,116
0462,18,18,3360,118,118
0462,18,20,2520,121,121
0462,18,22,3780,116,116
0462,18,24,3900,118,118
0462,18,26,3120,119,119
0462,18,28,3660,120,120
0466,15,30,6150,116,117
0466,15,32,5190,119,123
0466,15,34,4815,120,123
0466,15,36,4905,117,121
0466,15,38,4860,118,120
0466,15,40,4665,119,121
0466,15,42,4560,119,124
0466,15,44,5265,118,120
0466,15,46,4980,119,122
0466,15,48,5130,119,124
0466,15,50,4890,119,122
0466,15,52,4815,118,120
0466,15,54,5730,116,119
0466,15,56,4380,120,122
0466,15,58,5130,117,119
0466,16,0,5040,118,119
0466,16,2,5220,118,121
0466,16,4,5205,117,122
0466,16,6,5100,118,120
0466,16,8,5430,118,120
0466,16,10,5205,116,119
0466,16,12,5355,118,119
0466,16,14,5505,115,119
0466,16,16,4935,117,120
0466,16,18,5655,115,119
0466,16,20,5160,116,120
0466,16,22,5460,118,123
0466,16,24,5535,117,122
0466,16,26,5595,117,119
0466,16,28,5370,116,122
0466,16,30,4935,117,121
0466,16,32,5505,115,119
0466,16,34,5415,116,119
0466,16,36,4995,117,121
0466,16,38,5280,117,119
0466,16,40,5535,115,119
0466,16,42,5220,117,120
0466,16,44,4770,116,117
0466,16,46,5955,115,120
0466,16,48,5910,115,118
0466,16,50,5550,115,120
0466,16,52,5070,117,124
0466,16,54,5370,117,120
0466,16,56,5445,117,120
0466,16,58,5520,117,119
0466,17,0,5475,116,118
0466,17,2,5355,117,118
0466,17,4,5175,117,122
0466,17,6,5580,116,118
0466,17,8,5715,115,119
0466,17,10,5280,118,121
0466,17,12,5535,116,120
0466,17,14,5850,115,118
0466,17,16,5970,116,117
0466,17,18,5355,117,120
0466,17,20,5760,115,118
0466,17,22,5295,117,120
0466,17,24,5430,116,118
0466,17,26,5265,117,118
0466,17,28,5205,116,120
0466,17,30,6000,114,116
0466,17,32,5535,115,119
0466,17,34,5490,115,117
0466,17,36,5550,115,116
0466,17,38,5310,114,115
0466,17,40,5415,117,119
0466,17,42,5715,116,120
0466,17,44,4980,115,118
0466,17,46,5925,116,118
0466,17,48,5490,115,117
0466,17,50,4980,117,122
0466,17,52,4785,117,120
0466,17,54,4770,117,126
0466,17,56,5025,116,122
0466,17,58,5100,117,118
0466,18,0,4620,117,120
0466,18,2,4455,116,119
0466,18,4,4815,117,120
0466,18,6,4440,118,126
0466,18,8,4620,115,122
0466,18,10,4605,117,120
0466,18,12,4485,116,120
0466,18,14,4425,120,122
0466,18,16,3975,118,121
0466,18,18,4155,120,124
0466,18,20,3780,120,127
0466,18,22,4290,118,120
0466,18,24,3630,118,124
0466,18,26,3705,121,123
0466,18,28,4245,118,120
0470,15,30,6180,117,118
0470,15,32,5190,121,122
0470,15,34,4995,119,122
0470,15,36,5130,118,122
0470,15,38,4965,118,121
0470,15,40,4695,120,122
0470,15,42,4650,120,121
0470,15,44,5460,120,122
0470,15,46,4875,120,124
0470,15,48,5250,120,124
0470,15,50,4935,119,122
0470,15,52,4920,120,122
0470,15,54,5580,118,121
0470,15,56,4725,118,120
0470,15,58,5325,118,120
0470,16,0,4755,120,120
0470,16,2,5385,118,122
0470,16,4,5520,117,122
0470,16,6,4995,120,122
0470,16,8,5715,117,122
0470,16,10,5115,117,121
0470,16,12,5130,119,122
0470,16,14,5340,116,120
0470,16,16,5190,118,121
0470,16,18,5880,117,118
0470,16,20,5370,118,122
0470,16,22,5625,118,124
0470,16,24,5505,117,122
0470,16,26,5385,119,121
0470,16,28,5340,116,120
0470,16,30,5400,118,121
0470,16,32,5850,115,120
0470,16,34,5280,117,121
0470,16,36,4965,118,122
0470,16,38,5565,118,121
0470,16,40,5640,116,121
0470,16,42,5355,116,122
0470,16,44,5055,117,120
0470,16,46,6285,115,122
0470,16,48,6255,116,118
0470,16,50,5640,115,120
0470,16,52,5070,118,124
0470,16,54,5625,118,120
0470,16,56,5790,117,120
0470,16,58,5460,118,120
0470,17,0,5385,116,119
0470,17,2,5355,118,121
0470,17,4,4935,118,124
0470,17,6,6045,116,119
0470,17,8,5640,117,119
0470,17,10,5355,118,121
0470,17,12,5745,118,120
0470,17,14,5895,116,118
0470,17,16,6195,117,119
0470,17,18,5655,118,120
0470,17,20,5820,115,117
0470,17,22,5145,118,122
0470,17,24,5445,116,119
0470,17,26,5340,118,120
0470,17,28,4950,117,120
0470,17,30,6000,116,119
0470,17,32,5550,116,120
0470,17,34,5340,115,116
0470,17,36,5700,116,116
0470,17,38,5430,114,116
0470,17,40,5310,119,120
0470,17,42,5730,116,123
0470,17,44,5175,117,120
0470,17,46,5895,118,122
0470,17,48,5475,116,119
0470,17,50,5355,117,122
0470,17,52,5010,118,121
0470,17,54,4815,118,125
0470,17,56,4890,118,124
0470,17,58,4860,118,120
0470,18,0,4755,118,120
0470,18,2,4605,115,118
0470,18,4,4755,119,122
0470,18,6,4515,118,125
0470,18,8,4590,116,122
0470,18,10,4650,117,120
0470,18,12,4440,118,124
0470,18,14,4485,120,124
0470,18,16,4215,120,124
0470,18,18,4035,120,123
0470,18,20,4065,119,124
0470,18,22,3915,118,121
0470,18,24,3810,119,124
0470,18,26,3810,121,125
0470,18,28,4140,119,122
0473,15,30,5940,118,118
0473,15,32,4890,121,122
0473,15,34,5160,118,122
0473,15,36,4755,118,122
0473,15,38,4695,118,122
0473,15,40,4680,120,122
0473,15,42,4845,119,120
0473,15,44,5520,118,122
0473,15,46,4980,119,123
0473,15,48,5325,118,122
0473,15,50,5025,118,121
0473,15,52,4710,120,120
0473,15,54,5730,118,120
0473,15,56,4950,117,119
0473,15,58,5295,117,120
0473,16,0,4755,119,121
0473,16,2,5445,118,122
0473,16,4,5700,117,121
0473,16,6,4935,120,122
0473,16,8,6060,117,124
0473,16,10,4860,119,122
0473,16,12,5085,120,124
0473,16,14,4860,117,119
0473,16,16,4860,119,121
0473,16,18,5655,118,121
0473,16,20,4950,118,122
0473,16,22,5595,118,122
0473,16,24,5385,119,122
0473,16,26,5280,118,119
0473,16,28,5745,114,116
0473,16,30,5475,119,120
0473,16,32,5745,118,120
0473,16,34,5160,117,120
0473,16,36,4905,118,122
0473,16,38,5385,118,122
0473,16,40,5460,117,121
0473,16,42,5100,118,122
0473,16,44,5040,116,118
0473,16,46,6180,115,122
0473,16,48,6300,116,119
0473,16,50,5685,115,118
0473,16,52,5115,117,123
0473,16,54,5220,118,120
0473,16,56,5565,116,121
0473,16,58,5700,117,122
0473,17,0,5115,117,120
0473,17,2,4815,118,120
0473,17,4,4725,118,120
0473,17,6,6150,115,120
0473,17,8,5475,117,119
0473,17,10,5415,117,119
0473,17,12,5520,117,120
0473,17,14,5595,116,118
0473,17,16,5955,117,120
0473,17,18,5685,116,119
0473,17,20,5790,114,115
0473,17,22,5070,118,121
0473,17,24,5580,115,119
0473,17,26,5175,117,117
0473,17,28,5115,116,118
0473,17,30,5910,115,117
0473,17,32,5370,116,120
0473,17,34,5235,115,117
0473,17,36,5745,115,116
0473,17,38,5415,113,115
0473,17,40,5250,118,119
0473,17,42,5655,115,122
0473,17,44,4860,117,120
0473,17,46,5610,119,122
0473,17,48,5175,116,118
0473,17,50,5115,117,119
0473,17,52,5025,117,121
0473,17,54,4650,118,124
0473,17,56,4830,117,120
0473,17,58,4920,118,121
0473,18,0,4545,117,120
0473,18,2,4725,115,117
0473,18,4,4560,118,122
0473,18,6,4185,118,122
0473,18,8,4875,116,120
0473,18,10,4455,117,122
0473,18,12,4410,118,123
0473,18,14,4635,120,124
0473,18,16,4050,120,124
0473,18,18,3735,121,122
0473,18,20,4185,118,121
0473,18,22,4125,117,120
0473,18,24,3825,118,120
0473,18,26,3885,122,124
0473,18,28,4395,119,121
0480,15,30,5310,120,121
0480,15,32,5490,117,119
0480,15,34,5295,117,124
0480,15,36,4740,118,121
0480,15,38,4770,118,121
0480,15,40,4875,118,120
0480,15,42,5295,119,120
0480,15,44,5685,117,122
0480,15,46,4830,118,120
0480,15,48,5520,117,120
0480,15,50,5115,118,120
0480,15,52,4995,118,121
0480,15,54,5490,117,118
0480,15,56,5145,116,119
0480,15,58,5355,116,118
0480,16,0,4830,118,121
0480,16,2,5085,116,120
0480,16,4,6015,115,121
0480,16,6,5025,118,122
0480,16,8,6030,116,120
0480,16,10,5355,117,119
0480,16,12,4995,119,120
0480,16,14,4950,117,119
0480,16,16,4875,118,120
0480,16,18,5775,118,123
0480,16,20,5250,116,120
0480,16,22,5865,116,120
0480,16,24,4905,118,122
0480,16,26,5310,117,119
0480,16,28,5640,116,120
0480,16,30,5520,118,120
0480,16,32,5385,119,121
0480,16,34,5130,118,121
0480,16,36,5250,117,118
0480,16,38,5115,118,122
0480,16,40,5565,117,120
0480,16,42,5160,117,122
0480,16,44,5370,115,118
0480,16,46,6015,116,119
0480,16,48,5955,118,120
0480,16,50,5430,116,117
0480,16,52,5250,117,119
0480,16,54,5490,117,119
0480,16,56,5745,117,120
0480,16,58,5730,117,121
0480,17,0,4680,117,120
0480,17,2,4755,118,122
0480,17,4,5100,117,120
0480,17,6,6015,115,119
0480,17,8,5550,116,121
0480,17,10,5775,115,119
0480,17,12,5790,115,119
0480,17,14,5640,117,118
0480,17,16,5805,117,119
0480,17,18,5685,116,119
0480,17,20,5655,115,116
0480,17,22,5085,116,118
0480,17,24,5880,113,116
0480,17,26,5385,116,119
0480,17,28,5205,116,118
0480,17,30,5295,117,118
0480,17,32,5055,117,119
0480,17,34,5220,116,118
0480,17,36,6060,113,116
0480,17,38,5310,115,118
0480,17,40,5085,116,117
0480,17,42,5820,115,119
0480,17,44,4965,116,119
0480,17,46,5580,118,120
0480,17,48,4635,118,119
0480,17,50,4890,116,122
0480,17,52,5235,117,119
0480,17,54,4815,117,122
0480,17,56,4560,116,119
0480,17,58,4515,118,120
0480,18,0,4485,117,119
0480,18,2,4785,114,120
0480,18,4,4455,118,119
0480,18,6,4380,116,118
0480,18,8,4455,116,120
0480,18,10,4380,117,124
0480,18,12,4425,116,120
0480,18,14,4275,117,119
0480,18,16,3780,118,121
0480,18,18,3720,120,122
0480,18,20,4185,117,118
0480,18,22,4065,117,119
0480,18,24,4005,117,120
0480,18,26,3825,119,124
0480,18,28,3960,118,121
0486,15,30,5250,118,120
0486,15,32,5190,117,119
0486,15,34,5340,117,120
0486,15,36,4470,119,120
0486,15,38,4500,119,123
0486,15,40,5190,118,118
0486,15,42,5325,117,118
0486,15,44,5025,117,122
0486,15,46,4830,117,119
0486,15,48,5730,118,122
0486,15,50,4950,118,121
0486,15,52,5250,115,118
0486,15,54,5400,115,118
0486,15,56,5055,116,120
0486,15,58,5520,117,119
0486,16,0,4785,117,120
0486,16,2,4995,116,118
0486,16,4,5685,115,121
0486,16,6,4860,118,120
0486,16,8,5925,115,118
0486,16,10,5475,116,119
0486,16,12,5115,116,117
0486,16,14,5070,116,120
0486,16,16,5325,116,120
0486,16,18,5475,118,125
0486,16,20,5085,117,121
0486,16,22,5475,116,118
0486,16,24,5220,117,120
0486,16,26,5220,117,120
0486,16,28,5280,116,121
0486,16,30,5415,117,119
0486,16,32,5850,116,118
0486,16,34,5040,118,120
0486,16,36,5145,116,117
0486,16,38,5025,119,120
0486,16,40,5310,116,119
0486,16,42,5235,117,120
0486,16,44,5505,116,120
0486,16,46,5685,118,120
0486,16,48,5715,116,118
0486,16,50,5250,117,118
0486,16,52,5520,115,117
0486,16,54,5520,116,120
0486,16,56,5895,115,119
0486,16,58,5850,116,119
0486,17,0,4890,118,120
0486,17,2,4815,116,118
0486,17,4,5505,115,119
0486,17,6,5565,116,119
0486,17,8,5010,116,120
0486,17,10,5760,115,119
0486,17,12,5820,114,119
0486,17,14,5670,117,119
0486,17,16,5730,115,119
0486,17,18,6180,114,118
0486,17,20,5955,114,116
0486,17,22,5175,116,118
0486,17,24,6105,114,116
0486,17,26,5220,114,116
0486,17,28,5550,116,117
0486,17,30,5310,116,119
0486,17,32,5580,115,120
0486,17,34,5460,115,118
0486,17,36,5850,113,116
0486,17,38,5565,115,118
0486,17,40,5085,114,116
0486,17,42,5580,113,115
0486,17,44,5160,115,118
0486,17,46,5610,118,120
0486,17,48,5055,118,122
0486,17,50,4440,116,119
0486,17,52,5385,115,119
0486,17,54,4755,114,118
0486,17,56,4635,116,120
0486,17,58,4350,118,120
0486,18,0,4485,116,118
0486,18,2,4785,114,118
0486,18,4,4395,117,118
0486,18,6,4380,115,118
0486,18,8,4305,116,118
0486,18,10,4470,116,119
0486,18,12,4455,117,120
0486,18,14,4350,118,121
0486,18,16,3780,118,119
0486,18,18,3720,119,122
0486,18,20,4005,117,118
0486,18,22,3810,117,118
0486,18,24,3675,117,120
0486,18,26,4155,117,120
0486,18,28,3855,119,126
0493,15,30,,,
0493,15,32,,,
0493,15,34,,,
0493,15,36,,,
0493,15,38,,,
0493,15,40,,,
0493,15,42,,,
0493,15,44,,,
0493,15,46,,,
0493,15,48,,,
0493,15,50,,,
0493,15,52,,,
0493,15,54,,,
0493,15,56,,,
0493,15,58,,,
0493,16,0,,,
0493,16,2,,,
0493,16,4,,,
0493,16,6,,,
0493,16,8,,,
0493,16,10,,,
0493,16,12,,,
0493,16,14,,,
0493,16,16,,,
0493,16,18,,,
0493,16,20,,,
0493,16,22,,,
0493,16,24,,,
0493,16,26,,,
0493,16,28,,,
0493,16,30,,,
0493,16,32,,,
0493,16,34,,,
0493,16,36,,,
0493,16,38,,,
0493,16,40,,,
0493,16,42,,,
0493,16,44,,,
0493,16,46,,,
0493,16,48,,,
0493,16,50,,,
0493,16,52,,,
0493,16,54,,,
0493,16,56,,,
0493,16,58,,,
0493,17,0,,,
0493,17,2,,,
0493,17,4,,,
0493,17,6,,,
0493,17,8,,,
0493,17,10,,,
0493,17,12,,,
0493,17,14,,,
0493,17,16,,,
0493,17,18,,,
0493,17,20,,,
0493,17,22,,,
0493,17,24,,,
0493,17,26,,,
0493,17,28,,,
0493,17,30,,,
0493,17,32,,,
0493,17,34,,,
0493,17,36,,,
0493,17,38,,,
0493,17,40,,,
0493,17,42,,,
0493,17,44,,,
0493,17,46,,,
0493,17,48,,,
0493,17,50,,,
0493,17,52,,,
0493,17,54,,,
0493,17,56,,,
0493,17,58,,,
0493,18,0,,,
0493,18,2,,,
0493,18,4,,,
0493,18,6,,,
0493,18,8,,,
0493,18,10,,,
0493,18,12,,,
0493,18,14,,,
0493,18,16,,,
0493,18,18,,,
0493,18,20,,,
0493,18,22,,,
0493,18,24,,,
0493,18,26,,,
0493,18,28,,,
0498,15,30,5370,122,123
0498,15,32,5130,121,124
0498,15,34,5250,118,120
0498,15,36,4965,119,122
0498,15,38,4515,120,123
0498,15,40,4920,120,121
0498,15,42,4905,120,123
0498,15,44,4650,120,121
0498,15,46,5100,119,122
0498,15,48,5490,121,123
0498,15,50,5070,120,122
0498,15,52,5595,116,122
0498,15,54,4530,118,120
0498,15,56,4785,119,120
0498,15,58,5460,119,121
0498,16,0,5145,119,121
0498,16,2,4815,118,119
0498,16,4,5130,120,121
0498,16,6,5235,117,121
0498,16,8,5070,118,123
0498,16,10,5190,120,122
0498,16,12,5715,118,120
0498,16,14,5205,117,119
0498,16,16,5760,117,121
0498,16,18,5400,118,120
0498,16,20,4950,122,126
0498,16,22,5490,119,126
0498,16,24,5280,119,121
0498,16,26,5400,118,120
0498,16,28,4845,120,123
0498,16,30,5715,117,119
0498,16,32,5805,120,123
0498,16,34,4800,120,124
0498,16,36,5415,118,120
0498,16,38,5550,118,122
0498,16,40,5385,119,121
0498,16,42,4995,120,122
0498,16,44,6180,115,117
0498,16,46,5745,119,122
0498,16,48,5655,116,121
0498,16,50,4905,118,122
0498,16,52,5850,118,122
0498,16,54,5445,119,120
0498,16,56,5385,117,118
0498,16,58,5730,117,120
0498,17,0,5490,118,121
0498,17,2,5235,117,121
0498,17,4,5535,116,120
0498,17,6,5400,118,122
0498,17,8,5160,119,122
0498,17,10,5970,118,122
0498,17,12,5880,115,117
0498,17,14,5700,118,121
0498,17,16,5415,119,122
0498,17,18,5955,117,120
0498,17,20,5505,118,119
0498,17,22,5310,118,120
0498,17,24,5490,118,121
0498,17,26,5175,117,120
0498,17,28,5775,116,118
0498,17,30,5535,116,118
0498,17,32,5595,115,117
0498,17,34,5865,115,117
0498,17,36,5355,115,118
0498,17,38,5145,119,122
0498,17,40,5655,116,120
0498,17,42,4935,117,119
0498,17,44,5580,118,120
0498,17,46,5805,116,118
0498,17,48,5085,119,122
0498,17,50,4650,119,122
0498,17,52,4665,120,125
0498,17,54,4980,118,122
0498,17,56,4950,116,119
0498,17,58,4335,119,122
0498,18,0,4635,117,123
0498,18,2,4800,117,119
0498,18,4,4650,118,121
0498,18,6,4635,118,123
0498,18,8,4785,118,120
0498,18,10,4605,118,120
0498,18,12,4245,120,122
0498,18,14,4260,120,122
0498,18,16,4050,120,122
0498,18,18,3750,122,126
0498,18,20,3870,119,120
0498,18,22,3510,120,125
0498,18,24,3510,118,120
0498,18,26,3990,120,123
0498,18,28,3570,123,126
0501,15,30,5460,120,121
0501,15,32,5250,117,119
0501,15,34,5025,117,119
0501,15,36,5100,116,119
0501,15,38,4665,117,118
0501,15,40,5040,116,118
0501,15,42,5250,117,119
0501,15,44,4560,119,125
0501,15,46,5415,117,118
0501,15,48,5535,117,120
0501,15,50,5145,118,120
0501,15,52,5175,115,117
0501,15,54,4560,115,117
0501,15,56,5085,115,117
0501,15,58,5550,115,118
0501,16,0,5100,116,118
0501,16,2,5115,117,119
0501,16,4,5265,117,120
0501,16,6,5580,114,119
0501,16,8,5355,115,118
0501,16,10,5400,116,120
0501,16,12,5580,115,118
0501,16,14,5205,115,119
0501,16,16,5520,116,118
0501,16,18,5025,114,117
0501,16,20,5430,117,123
0501,16,22,5550,117,120
0501,16,24,5550,114,117
0501,16,26,5430,117,118
0501,16,28,5340,116,118
0501,16,30,5520,115,115
0501,16,32,5700,117,120
0501,16,34,4890,116,119
0501,16,36,5565,117,118
0501,16,38,5640,117,122
0501,16,40,5175,116,118
0501,16,42,5220,117,119
0501,16,44,6075,113,118
0501,16,46,5715,116,118
0501,16,48,5520,114,117
0501,16,50,5190,114,118
0501,16,52,5940,116,120
0501,16,54,5385,116,121
0501,16,56,5280,116,120
0501,16,58,5850,114,116
0501,17,0,5670,116,119
0501,17,2,4965,116,119
0501,17,4,5670,114,116
0501,17,6,5550,115,118
0501,17,8,5265,115,117
0501,17,10,5910,114,119
0501,17,12,5775,114,116
0501,17,14,5730,116,117
0501,17,16,5280,117,119
0501,17,18,5910,114,116
0501,17,20,5610,115,118
0501,17,22,5475,115,118
0501,17,24,5520,114,115
0501,17,26,4980,115,119
0501,17,28,5910,114,116
0501,17,30,5670,113,115
0501,17,32,5325,114,115
0501,17,34,5760,114,115
0501,17,36,5445,114,116
0501,17,38,5220,117,120
0501,17,40,5745,113,117
0501,17,42,4590,116,118
0501,17,44,5940,116,122
0501,17,46,5835,113,115
0501,17,48,5160,115,116
0501,17,50,4485,117,120
0501,17,52,4620,117,121
0501,17,54,5070,114,116
0501,17,56,5145,112,114
0501,17,58,4515,116,116
0501,18,0,4755,114,118
0501,18,2,4455,118,122
0501,18,4,4290,117,119
0501,18,6,4620,115,121
0501,18,8,4815,115,118
0501,18,10,4665,114,119
0501,18,12,4515,117,119
0501,18,14,4305,117,122
0501,18,16,4230,117,120
0501,18,18,3810,116,121
0501,18,20,4005,115,117
0501,18,22,3900,117,121
0501,18,24,3480,116,119
0501,18,26,4320,116,117
0501,18,28,3705,117,120
0505,15,30,5940,118,119
0505,15,32,4755,119,121
0505,15,34,4680,119,120
0505,15,36,4530,120,122
0505,15,38,4425,120,122
0505,15,40,4500,118,120
0505,15,42,4980,118,121
0505,15,44,4485,121,125
0505,15,46,4995,118,120
0505,15,48,4905,119,120
0505,15,50,4860,119,120
0505,15,52,4830,117,120
0505,15,54,4200,118,120
0505,15,56,4875,117,120
0505,15,58,4710,118,120
0505,16,0,4635,118,120
0505,16,2,4845,117,119
0505,16,4,4950,119,120
0505,16,6,5400,115,120
0505,16,8,4965,117,120
0505,16,10,4980,120,122
0505,16,12,5190,119,120
0505,16,14,4770,119,121
0505,16,16,4995,119,123
0505,16,18,4905,117,121
0505,16,20,5340,119,123
0505,16,22,5220,119,124
0505,16,24,4995,119,122
0505,16,26,5445,116,117
0505,16,28,4980,118,120
0505,16,30,5085,118,121
0505,16,32,5085,120,123
0505,16,34,4665,118,120
0505,16,36,5070,119,121
0505,16,38,5370,117,120
0505,16,40,4995,119,121
0505,16,42,4935,117,121
0505,16,44,6015,116,122
0505,16,46,5430,118,120
0505,16,48,5145,116,118
0505,16,50,5010,117,120
0505,16,52,5130,118,121
0505,16,54,5295,119,123
0505,16,56,4980,118,121
0505,16,58,4890,118,119
0505,17,0,5160,118,122
0505,17,2,4665,117,118
0505,17,4,5490,114,118
0505,17,6,5130,117,119
0505,17,8,5235,116,118
0505,17,10,5370,116,119
0505,17,12,5250,116,119
0505,17,14,5325,118,122
0505,17,16,4815,119,122
0505,17,18,5100,117,120
0505,17,20,4965,117,122
0505,17,22,5355,115,118
0505,17,24,5100,117,118
0505,17,26,4920,116,119
0505,17,28,5670,117,119
0505,17,30,5430,116,117
0505,17,32,4635,118,120
0505,17,34,5325,114,118
0505,17,36,5190,116,117
0505,17,38,5085,119,121
0505,17,40,5595,115,121
0505,17,42,4155,120,121
0505,17,44,5475,118,122
0505,17,46,4995,117,121
0505,17,48,4935,117,121
0505,17,50,4305,119,122
0505,17,52,4350,121,132
0505,17,54,4935,117,119
0505,17,56,4650,117,120
0505,17,58,4215,119,121
0505,18,0,4485,115,117
0505,18,2,4185,120,121
0505,18,4,4230,118,122
0505,18,6,4275,117,123
0505,18,8,4620,117,122
0505,18,10,4170,119,120
0505,18,12,4350,119,120
0505,18,14,3945,119,122
0505,18,16,3900,120,120
0505,18,18,3690,120,124
0505,18,20,3870,118,120
0505,18,22,3540,119,126
0505,18,24,3360,121,122
0505,18,26,3900,119,120
0505,18,28,3510,120,121
0508,15,30,6210,116,118
